Zip Code,Location
31512,"Ambrose, Georgia"
31513,"Baxley, Georgia"
31569,"Woodbine, Georgia"
31627,"Cecil, Georgia"
31649,"Stockton, Georgia"
31738,"Coolidge, Georgia"
31780,"Plains, Georgia"
31807,"Ellerslie, Georgia"
31808,"Fortson, Georgia"
31829,"Upatoi, Georgia"
32068,"Middleburg, Florida"
32080,"Saint Augustine, Florida"
32087,"Sanderson, Florida"
32110,"Bunnell, Florida"
32147,"Hollister, Florida"
32176,"Ormond Beach, Florida"
32256,"Jacksonville, Florida"
32420,"Alford, Florida"
32425,"Bonifay, Florida"
32446,"Marianna, Florida"
32607,"Gainesville, Florida"
32639,"Gulf Hammock, Florida"
32732,"Geneva, Florida"
32778,"Tavares, Florida"
32801,"Orlando, Florida"
32807,"Orlando, Florida"
32817,"Orlando, Florida"
32934,"Melbourne, Florida"
33010,"Hialeah, Florida"
33018,"Hialeah, Florida"
33043,"Big Pine Key, Florida"
33122,"Miami, Florida"
33127,"Miami, Florida"
33316,"Fort Lauderdale, Florida"
33351,"Fort Lauderdale, Florida"
33610,"Tampa, Florida"
33626,"Tampa, Florida"
33705,"Saint Petersburg, Florida"
33823,"Auburndale, Florida"
33860,"Mulberry, Florida"
33966,"Fort Myers, Florida"
34120,"Naples, Florida"
34431,"Dunnellon, Florida"
34758,"Kissimmee, Florida"
34994,"Stuart, Florida"
35079,"Hayden, Alabama"
35179,"Vinemont, Alabama"
35464,"Gainesville, Alabama"
35501,"Jasper, Alabama"
35564,"Hackleburg, Alabama"
35759,"Meridianville, Alabama"
35765,"Pisgah, Alabama"
35956,"Boaz, Alabama"
35962,"Crossville, Alabama"
36020,"Coosada, Alabama"
36082,"Troy, Alabama"
36256,"Daviston, Alabama"
36320,"Cottonwood, Alabama"
36374,"Skipperville, Alabama"
36420,"Andalusia, Alabama"
36425,"Beatrice, Alabama"
36432,"Castleberry, Alabama"
36436,"Dickinson, Alabama"
36453,"Kinston, Alabama"
36480,"Uriah, Alabama"
36539,"Fruitdale, Alabama"
36550,"Little River, Alabama"
36562,"Perdido, Alabama"
36581,"Sunflower, Alabama"
36607,"Mobile, Alabama"
36701,"Selma, Alabama"
36756,"Marion, Alabama"
36761,"Minter, Alabama"
36768,"Pine Apple, Alabama"
36861,"Jacksons Gap, Alabama"
36865,"Loachapoka, Alabama"
37013,"Antioch, Tennessee"
37031,"Castalian Springs, Tennessee"
37050,"Cumberland City, Tennessee"
37078,"Hurricane Mills, Tennessee"
37086,"La Vergne, Tennessee"
37110,"Mcminnville, Tennessee"
37211,"Nashville, Tennessee"
37308,"Birchwood, Tennessee"
37352,"Lynchburg, Tennessee"
37756,"Huntsville, Tennessee"
37814,"Morristown, Tennessee"
37848,"Powder Springs, Tennessee"
37852,"Robbins, Tennessee"
37857,"Rogersville, Tennessee"
38004,"Atoka, Tennessee"
38060,"Oakland, Tennessee"
38069,"Stanton, Tennessee"
38111,"Memphis, Tennessee"
38134,"Memphis, Tennessee"
38574,"Monterey, Tennessee"
38635,"Holly Springs, Mississippi"
38821,"Amory, Mississippi"
38849,"Guntown, Mississippi"
38866,"Saltillo, Mississippi"
38870,"Smithville, Mississippi"
57435,"Cresbard, South Dakota"
57564,"Onida, South Dakota"
57747,"Hot Springs, South Dakota"
57783,"Spearfish, South Dakota"
57794,"Wounded Knee, South Dakota"
58008,"Barney, North Dakota"
58075,"Wahpeton, North Dakota"
58325,"Churchs Ferry, North Dakota"
58344,"Lakota, North Dakota"
58365,"Rocklake, North Dakota"
58476,"Pingree, North Dakota"
58562,"New Leipzig, North Dakota"
58564,"Raleigh, North Dakota"
38879,"Verona, Mississippi"
38913,"Banner, Mississippi"
39073,"Florence, Mississippi"
39111,"Magee, Mississippi"
39144,"Pattison, Mississippi"
39191,"Wesson, Mississippi"
39211,"Jackson, Mississippi"
39232,"Flowood, Mississippi"
39365,"Union, Mississippi"
39425,"Brooklyn, Mississippi"
39456,"McLain, Mississippi"
39653,"Meadville, Mississippi"
39769,"Sturgis, Mississippi"
39824,"Bluffton, Georgia"
39851,"Fort Gaines, Georgia"
40013,"Coxs Creek, Kentucky"
40019,"Eminence, Kentucky"
40076,"Waddy, Kentucky"
40310,"Burgin, Kentucky"
40840,"Helton, Kentucky"
40845,"Hulen, Kentucky"
40854,"Loyall, Kentucky"
40977,"Pineville, Kentucky"
41042,"Florence, Kentucky"
41095,"Warsaw, Kentucky"
41164,"Olive Hill, Kentucky"
41203,"Beauty, Kentucky"
41263,"Tutor Key, Kentucky"
41385,"Vancleve, Kentucky"
41464,"Royalton, Kentucky"
41563,"Shelby Gap, Kentucky"
41653,"Prestonsburg, Kentucky"
41714,"Bear Branch, Kentucky"
41731,"Cornettsville, Kentucky"
42120,"Adolphus, Kentucky"
42343,"Fordsville, Kentucky"
42372,"Sacramento, Kentucky"
42459,"Sturgis, Kentucky"
42539,"Liberty, Kentucky"
42713,"Bonnieville, Kentucky"
42758,"Mannsville, Kentucky"
43004,"Blacklick, Ohio"
43023,"Granville, Ohio"
43107,"Bremen, Ohio"
43151,"Sedalia, Ohio"
43410,"Clyde, Ohio"
43434,"Harbor View, Ohio"
43522,"Grand Rapids, Ohio"
43523,"Grelton, Ohio"
43533,"Lyons, Ohio"
43543,"Montpelier, Ohio"
43547,"Neapolis, Ohio"
43620,"Toledo, Ohio"
43760,"Mount Perry, Ohio"
43905,"Barton, Ohio"
43917,"Dillonvale, Ohio"
43930,"Hammondsville, Ohio"
43951,"Lafferty, Ohio"
44113,"Cleveland, Ohio"
44114,"Cleveland, Ohio"
44133,"North Royalton, Ohio"
44250,"Lakemore, Ohio"
44251,"Westfield Center, Ohio"
44280,"Valley City, Ohio"
44281,"Wadsworth, Ohio"
44320,"Akron, Ohio"
44441,"Negley, Ohio"
44452,"North Lima, Ohio"
44512,"Youngstown, Ohio"
44656,"Mineral City, Ohio"
44703,"Canton, Ohio"
44811,"Bellevue, Ohio"
44813,"Bellville, Ohio"
44824,"Castalia, Ohio"
44874,"Savannah, Ohio"
45064,"Somerville, Ohio"
45148,"Midland, Ohio"
45248,"Cincinnati, Ohio"
45340,"Maplewood, Ohio"
45424,"Dayton, Ohio"
45439,"Dayton, Ohio"
45616,"Blue Creek, Ohio"
45644,"Kingston, Ohio"
45768,"Newport, Ohio"
45772,"Reedsville, Ohio"
45817,"Bluffton, Ohio"
45865,"Minster, Ohio"
45874,"Ohio City, Ohio"
45881,"Rawson, Ohio"
45887,"Spencerville, Ohio"
46039,"Forest, Indiana"
46069,"Sheridan, Indiana"
46165,"North Salem, Indiana"
46225,"Indianapolis, Indiana"
46617,"South Bend, Indiana"
46704,"Arcola, Indiana"
46761,"Lagrange, Indiana"
46771,"Mongo, Indiana"
46915,"Burlington, Indiana"
46986,"Swayzee, Indiana"
46992,"Wabash, Indiana"
47018,"Dillsboro, Indiana"
47116,"Eckerty, Indiana"
47172,"Sellersburg, Indiana"
47246,"Hope, Indiana"
47247,"Jonesville, Indiana"
47281,"Vallonia, Indiana"
47380,"Ridgeville, Indiana"
47394,"Winchester, Indiana"
47404,"Bloomington, Indiana"
47433,"Gosport, Indiana"
47449,"Newberry, Indiana"
47451,"Oolitic, Indiana"
47501,"Washington, Indiana"
47598,"Winslow, Indiana"
47633,"Poseyville, Indiana"
47715,"Evansville, Indiana"
47836,"Bridgeton, Indiana"
47854,"Hillsdale, Indiana"
47862,"Montezuma, Indiana"
47932,"Covington, Indiana"
47942,"Earl Park, Indiana"
47971,"Oxford, Indiana"
47991,"West Lebanon, Indiana"
48082,"Saint Clair Shores, Michigan"
48135,"Garden City, Michigan"
48160,"Milan, Michigan"
48173,"Rockwood, Michigan"
48202,"Detroit, Michigan"
48320,"Keego Harbor, Michigan"
48328,"Waterford, Michigan"
48502,"Flint, Michigan"
48506,"Flint, Michigan"
48609,"Saginaw, Michigan"
48755,"Pigeon, Michigan"
48836,"Fowlerville, Michigan"
49047,"Dowagiac, Michigan"
49098,"Watervliet, Michigan"
49129,"Union Pier, Michigan"
49310,"Blanchard, Michigan"
49349,"White Cloud, Michigan"
49656,"Luther, Michigan"
49677,"Reed City, Michigan"
49825,"Eben Junction, Michigan"
49908,"Baraga, Michigan"
49912,"Bruce Crossing, Michigan"
49925,"Ewen, Michigan"
50261,"Van Meter, Iowa"
50311,"Des Moines, Iowa"
50439,"Goodell, Iowa"
50452,"Latimer, Iowa"
50457,"Meservey, Iowa"
50516,"Badger, Iowa"
50528,"Cylinder, Iowa"
50530,"Dayton, Iowa"
50593,"Varina, Iowa"
50612,"Buckingham, Iowa"
50619,"Clarksville, Iowa"
50674,"Sumner, Iowa"
51007,"Bronson, Iowa"
51018,"Cushing, Iowa"
51023,"Hawarden, Iowa"
51033,"Linn Grove, Iowa"
51054,"Sergeant Bluff, Iowa"
51333,"Dickens, Iowa"
51439,"Charter Oak, Iowa"
51535,"Griswold, Iowa"
51541,"Henderson, Iowa"
51544,"Lewis, Iowa"
51548,"McClelland, Iowa"
51559,"Neola, Iowa"
51576,"Underwood, Iowa"
51631,"Braddyville, Iowa"
52072,"Saint Olaf, Iowa"
52212,"Center Junction, Iowa"
52307,"Middle Amana, Iowa"
52404,"Cedar Rapids, Iowa"
52655,"West Burlington, Iowa"
52726,"Blue Grass, Iowa"
53007,"Butler, Wisconsin"
53018,"Delafield, Wisconsin"
53092,"Mequon, Wisconsin"
53168,"Salem, Wisconsin"
53192,"Wilmot, Wisconsin"
53202,"Milwaukee, Wisconsin"
53515,"Black Earth, Wisconsin"
53536,"Evansville, Wisconsin"
53545,"Janesville, Wisconsin"
53556,"Lone Rock, Wisconsin"
53573,"Muscoda, Wisconsin"
53704,"Madison, Wisconsin"
53718,"Madison, Wisconsin"
53937,"Hillpoint, Wisconsin"
54011,"Ellsworth, Wisconsin"
54173,"Suamico, Wisconsin"
54411,"Athens, Wisconsin"
54435,"Gleason, Wisconsin"
54467,"Plover, Wisconsin"
54534,"Hurley, Wisconsin"
54615,"Black River Falls, Wisconsin"
54616,"Blair, Wisconsin"
54643,"Millston, Wisconsin"
54654,"Seneca, Wisconsin"
54670,"Wilton, Wisconsin"
54801,"Spooner, Wisconsin"
54822,"Cameron, Wisconsin"
54858,"Milltown, Wisconsin"
55016,"Cottage Grove, Minnesota"
55027,"Goodhue, Minnesota"
55037,"Hinckley, Minnesota"
55074,"Shafer, Minnesota"
55077,"Inver Grove Heights, Minnesota"
55111,"Saint Paul, Minnesota"
55115,"Saint Paul, Minnesota"
55122,"Saint Paul, Minnesota"
55128,"Saint Paul, Minnesota"
55366,"New Auburn, Minnesota"
55387,"Waconia, Minnesota"
55414,"Minneapolis, Minnesota"
55438,"Minneapolis, Minnesota"
55601,"Beaver Bay, Minnesota"
55613,"Schroeder, Minnesota"
55775,"Pengilly, Minnesota"
55802,"Duluth, Minnesota"
55806,"Duluth, Minnesota"
55918,"Brownsdale, Minnesota"
55946,"Kenyon, Minnesota"
56011,"Belle Plaine, Minnesota"
56062,"Madelia, Minnesota"
56069,"Montgomery, Minnesota"
56096,"Waterville, Minnesota"
56143,"Jackson, Minnesota"
56186,"Woodstock, Minnesota"
56262,"Milan, Minnesota"
56293,"Wabasso, Minnesota"
56294,"Wanda, Minnesota"
56325,"Elrosa, Minnesota"
56334,"Glenwood, Minnesota"
56338,"Hillman, Minnesota"
56378,"Sauk Centre, Minnesota"
56481,"Verndale, Minnesota"
56528,"Dent, Minnesota"
56636,"Deer River, Minnesota"
56650,"Kelliher, Minnesota"
56684,"Trail, Minnesota"
56737,"Middle River, Minnesota"
57001,"Alcester, South Dakota"
92835,"Fullerton, California"
93901,"Salinas, California"
94070,"San Carlos, California"
94533,"Fairfield, California"
94575,"Moraga, California"
94603,"Oakland, California"
94952,"Petaluma, California"
95030,"Los Gatos, California"
95032,"Los Gatos, California"
95039,"Moss Landing, California"
95041,"Mount Hermon, California"
95076,"Watsonville, California"
95228,"Copperopolis, California"
95247,"Murphys, California"
95463,"Navarro, California"
95464,"Nice, California"
95468,"Point Arena, California"
95524,"Bayside, California"
95552,"Mad River, California"
95614,"Cool, California"
95631,"Foresthill, California"
95673,"Rio Linda, California"
95747,"Roseville, California"
95829,"Sacramento, California"
95971,"Quincy, California"
96002,"Redding, California"
96016,"Cassel, California"
96129,"Beckwourth, California"
96773,"Ninole, Hawaii"
96786,"Wahiawa, Hawaii"
97041,"Mount Hood Parkdale, Oregon"
97062,"Tualatin, Oregon"
97065,"Wasco, Oregon"
97131,"Nehalem, Oregon"
97450,"Langlois, Oregon"
98224,"Baring, Washington"
98236,"Clinton, Washington"
98250,"Friday Harbor, Washington"
98292,"Stanwood, Washington"
98337,"Bremerton, Washington"
98354,"Milton, Washington"
90047,"Los Angeles, California"
90057,"Los Angeles, California"
90062,"Los Angeles, California"
90254,"Hermosa Beach, California"
90601,"Whittier, California"
90712,"Lakewood, California"
90745,"Carson, California"
90815,"Long Beach, California"
91210,"Glendale, California"
91343,"North Hills, California"
91733,"South El Monte, California"
91791,"West Covina, California"
91913,"Chula Vista, California"
92008,"Carlsbad, California"
92037,"La Jolla, California"
92119,"San Diego, California"
92225,"Blythe, California"
92304,"Amboy, California"
92315,"Big Bear Lake, California"
92322,"Cedarpines Park, California"
92325,"Crestline, California"
92392,"Victorville, California"
92587,"Menifee, California"
92646,"Huntington Beach, California"
92706,"Santa Ana, California"
92708,"Fountain Valley, California"
92832,"Fullerton, California"
92879,"Corona, California"
93036,"Oxnard, California"
93040,"Piru, California"
93285,"Wofford Heights, California"
93434,"Guadalupe, California"
93460,"Santa Ynez, California"
93463,"Solvang, California"
93541,"Lee Vining, California"
93631,"Kingsburg, California"
93641,"Miramonte, California"
93710,"Fresno, California"
97266,"Portland, Oregon"
97305,"Salem, Oregon"
97358,"Lyons, Oregon"
97378,"Sheridan, Oregon"
97434,"Dorena, Oregon"
97473,"Scottsburg, Oregon"
97753,"Powell Butte, Oregon"
97754,"Prineville, Oregon"
97873,"Seneca, Oregon"
98004,"Bellevue, Washington"
98136,"Seattle, Washington"
98396,"Wilkeson, Washington"
98643,"Rosburg, Washington"
98673,"Wishram, Washington"
98908,"Yakima, Washington"
98938,"Outlook, Washington"
99018,"Latah, Washington"
99131,"Gifford, Washington"
99169,"Ritzville, Washington"
99402,"Asotin, Washington"
99508,"Anchorage, Alaska"
99568,"Clam Gulch, Alaska"
99633,"Naknek, Alaska"
99762,"Nome, Alaska"
99763,"Noorvik, Alaska"
98416,"Tacoma, Washington"
98520,"Aberdeen, Washington"
98588,"Tahuya, Washington"
98604,"Battle Ground, Washington"
98819,"Conconully, Washington"
98828,"Malaga, Washington"
98829,"Malott, Washington"
98923,"Cowiche, Washington"
99032,"Sprague, Washington"
99212,"Spokane, Washington"
99362,"Walla Walla, Washington"
99403,"Clarkston, Washington"
99565,"Chignik Lagoon, Alaska"
99615,"Kodiak, Alaska"
99648,"Perryville, Alaska"
99737,"Delta Junction, Alaska"
99922,"Hydaburg, Alaska"
741,"Punta Santiago, Puerto Rico"
745,"Rio Grande, Puerto Rico"
757,"Santa Isabel, Puerto Rico"
769,"Coamo, Puerto Rico"
777,"Juncos, Puerto Rico"
831,"St John, Virgin Islands"
983,"Carolina, Puerto Rico"
1128,"Springfield, Massachusetts"
1506,"Brookfield, Massachusetts"
1908,"Nahant, Massachusetts"
1915,"Beverly, Massachusetts"
1945,"Marblehead, Massachusetts"
2050,"Marshfield, Massachusetts"
2072,"Stoughton, Massachusetts"
2140,"Cambridge, Massachusetts"
2145,"Somerville, Massachusetts"
2148,"Malden, Massachusetts"
2151,"Revere, Massachusetts"
2341,"Hanson, Massachusetts"
2476,"Arlington, Massachusetts"
2554,"Nantucket, Massachusetts"
2643,"East Orleans, Massachusetts"
2666,"Truro, Massachusetts"
2842,"Middletown, Rhode Island"
2905,"Providence, Rhode Island"
3054,"Merrimack, New Hampshire"
3224,"Canterbury, New Hampshire"
3444,"Dublin, New Hampshire"
3448,"Gilsum, New Hampshire"
3452,"Jaffrey, New Hampshire"
3579,"Errol, New Hampshire"
3586,"Sugar Hill, New Hampshire"
3801,"Portsmouth, New Hampshire"
3810,"Alton Bay, New Hampshire"
3857,"Newmarket, New Hampshire"
3901,"Berwick, Maine"
4042,"Hollis Center, Maine"
4265,"North Monmouth, Maine"
4422,"Charleston, Maine"
4456,"Levant, Maine"
4671,"Robbinston, Maine"
4772,"Saint Agatha, Maine"
4937,"Fairfield, Maine"
5154,"Saxtons River, Vermont"
5355,"Wardsboro, Vermont"
5442,"Belvidere Center, Vermont"
5477,"Richmond, Vermont"
5742,"East Wallingford, Vermont"
5759,"North Clarendon, Vermont"
5761,"Pawlet, Vermont"
5773,"Wallingford, Vermont"
5777,"West Rutland, Vermont"
6019,"Canton, Connecticut"
6117,"West Hartford, Connecticut"
6120,"Hartford, Connecticut"
6256,"North Windham, Connecticut"
6330,"Baltic, Connecticut"
6473,"North Haven, Connecticut"
6762,"Middlebury, Connecticut"
6778,"Northfield, Connecticut"
6794,"Washington Depot, Connecticut"
6877,"Ridgefield, Connecticut"
7088,"Vauxhall, New Jersey"
7093,"West New York, New Jersey"
7457,"Riverdale, New Jersey"
7642,"Hillsdale, New Jersey"
7750,"Monmouth Beach, New Jersey"
8052,"Maple Shade, New Jersey"
8065,"Palmyra, New Jersey"
8093,"Westville, New Jersey"
8203,"Brigantine, New Jersey"
8302,"Bridgeton, New Jersey"
8317,"Dorothy, New Jersey"
8348,"Port Elizabeth, New Jersey"
8738,"Mantoloking, New Jersey"
8861,"Perth Amboy, New Jersey"
8876,"Somerville, New Jersey"
8887,"Three Bridges, New Jersey"
10168,"New York, New York"
10174,"New York, New York"
10519,"Croton Falls, New York"
10596,"Verplanck, New York"
10960,"Nyack, New York"
11209,"Brooklyn, New York"
11237,"Brooklyn, New York"
11767,"Nesconset, New York"
12045,"Coeymans, New York"
12074,"Galway, New York"
12124,"New Baltimore, New York"
12156,"Schodack Landing, New York"
12192,"West Coxsackie, New York"
12466,"Port Ewen, New York"
12494,"West Shokan, New York"
12601,"Poughkeepsie, New York"
12723,"Callicoon, New York"
12742,"Harris, New York"
12750,"Kenoza Lake, New York"
12828,"Fort Edward, New York"
12850,"Middle Grove, New York"
12943,"Keene Valley, New York"
12955,"Lyon Mountain, New York"
12965,"Nicholville, New York"
13051,"Delphi Falls, New York"
13077,"Homer, New York"
13078,"Jamesville, New York"
13159,"Tully, New York"
13212,"Syracuse, New York"
13314,"Brookfield, New York"
13318,"Cassville, New York"
13331,"Eagle Bay, New York"
13361,"Jordanville, New York"
13413,"New Hartford, New York"
13634,"Dexter, New York"
13666,"Newton Falls, New York"
13672,"Parishville, New York"
13684,"Russell, New York"
13784,"Harford, New York"
13825,"Otego, New York"
13842,"South Kortright, New York"
13850,"Vestal, New York"
13864,"Willseyville, New York"
14008,"Appleton, New York"
14054,"East Bethany, New York"
14080,"Holland, New York"
14167,"Varysburg, New York"
14202,"Buffalo, New York"
14218,"Buffalo, New York"
14424,"Canandaigua, New York"
14543,"Rush, New York"
14545,"Scottsburg, New York"
14706,"Allegany, New York"
14755,"Little Valley, New York"
14769,"Portland, New York"
14807,"Arkport, New York"
14838,"Erin, New York"
14854,"Jacksonville, New York"
14874,"Pulteney, New York"
14882,"Lansing, New York"
15050,"Hookstown, Pennsylvania"
15211,"Pittsburgh, Pennsylvania"
15214,"Pittsburgh, Pennsylvania"
15260,"Pittsburgh, Pennsylvania"
15314,"Bentleyville, Pennsylvania"
15346,"Mather, Pennsylvania"
15367,"Venetia, Pennsylvania"
15440,"Gibbon Glade, Pennsylvania"
15469,"Normalville, Pennsylvania"
15628,"Donegal, Pennsylvania"
15629,"East Vandergrift, Pennsylvania"
15668,"Murrysville, Pennsylvania"
15759,"Marion Center, Pennsylvania"
15777,"Starford, Pennsylvania"
15909,"Johnstown, Pennsylvania"
15958,"Summerhill, Pennsylvania"
16105,"New Castle, Pennsylvania"
16157,"Wampum, Pennsylvania"
16255,"Sligo, Pennsylvania"
16361,"Tylersburg, Pennsylvania"
16403,"Cambridge Springs, Pennsylvania"
16415,"Fairview, Pennsylvania"
16438,"Union City, Pennsylvania"
16619,"Blandburg, Pennsylvania"
16620,"Brisbin, Pennsylvania"
16623,"Cassville, Pennsylvania"
16641,"Gallitzin, Pennsylvania"
16835,"Fleming, Pennsylvania"
16868,"Pine Grove Mills, Pennsylvania"
16871,"Pottersdale, Pennsylvania"
17034,"Highspire, Pennsylvania"
17042,"Lebanon, Pennsylvania"
17083,"Quentin, Pennsylvania"
17229,"Hustontown, Pennsylvania"
17239,"Neelyton, Pennsylvania"
17243,"Orbisonia, Pennsylvania"
17254,"Scotland, Pennsylvania"
17304,"Aspers, Pennsylvania"
17318,"Emigsville, Pennsylvania"
17538,"Landisville, Pennsylvania"
17723,"Cammal, Pennsylvania"
17765,"Roaring Branch, Pennsylvania"
17864,"Port Trevorton, Pennsylvania"
17885,"Weikert, Pennsylvania"
18237,"Mcadoo, Pennsylvania"
18436,"Lake Ariel, Pennsylvania"
18614,"Dushore, Pennsylvania"
18822,"Hallstead, Pennsylvania"
18847,"Susquehanna, Pennsylvania"
18920,"Erwinna, Pennsylvania"
18955,"Richlandtown, Pennsylvania"
19078,"Ridley Park, Pennsylvania"
19118,"Philadelphia, Pennsylvania"
19147,"Philadelphia, Pennsylvania"
19373,"Thornton, Pennsylvania"
19474,"Skippack, Pennsylvania"
19503,"Bally, Pennsylvania"
19504,"Barto, Pennsylvania"
19601,"Reading, Pennsylvania"
19716,"Newark, Delaware"
19808,"Wilmington, Delaware"
20020,"Washington, District of Columbia"
20147,"Ashburn, Virginia"
20180,"Lovettsville, Virginia"
20190,"Reston, Virginia"
20620,"Callaway, Maryland"
20737,"Riverdale, Maryland"
20746,"Suitland, Maryland"
20852,"Rockville, Maryland"
20879,"Gaithersburg, Maryland"
20895,"Kensington, Maryland"
21093,"Lutherville Timonium, Maryland"
21158,"Westminster, Maryland"
21201,"Baltimore, Maryland"
21231,"Baltimore, Maryland"
21639,"Greensboro, Maryland"
21802,"Salisbury, Maryland"
21804,"Salisbury, Maryland"
21813,"Bishopville, Maryland"
21829,"Girdletree, Maryland"
21849,"Parsonsburg, Maryland"
22311,"Alexandria, Virginia"
22539,"Reedville, Virginia"
22556,"Stafford, Virginia"
22572,"Warsaw, Virginia"
22652,"Fort Valley, Virginia"
22656,"Stephenson, Virginia"
22747,"Washington, Virginia"
22960,"Orange, Virginia"
22972,"Somerset, Virginia"
23079,"Jamaica, Virginia"
23120,"Moseley, Virginia"
23126,"Newtown, Virginia"
23153,"Sandy Hook, Virginia"
23169,"Topping, Virginia"
23395,"Horntown, Virginia"
23427,"Saxis, Virginia"
23663,"Hampton, Virginia"
23860,"Hopewell, Virginia"
23889,"Warfield, Virginia"
23938,"Dundas, Virginia"
24120,"Meadows Of Dan, Virginia"
24174,"Thaxton, Virginia"
24522,"Appomattox, Virginia"
24540,"Danville, Virginia"
24595,"Sweet Briar, Virginia"
24622,"Jewell Ridge, Virginia"
24729,"Hiawatha, West Virginia"
24862,"Mohawk, West Virginia"
24934,"Dunmore, West Virginia"
24966,"Renick, West Virginia"
24970,"Ronceverte, West Virginia"
25022,"Blair, West Virginia"
25088,"Glen, West Virginia"
25111,"Indore, West Virginia"
25154,"Peytona, West Virginia"
